ind_id,gender,car_owner,propert_owner,children,annual_income,type_income,education,marital_status,housing_type,work_phone,phone,email_id,family_members,work_experience,age,label
5116258,F,N,Y,4,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,6,21.0,48.0,1
5116301,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,63.0,1
5116302,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,63.0,1
5116304,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,63.0,1
5116305,F,N,Y,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,63.0,1
5116319,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,6.0,39.0,0
5116343,M,Y,Y,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,3,11.0,33.0,0
5116369,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,10.0,54.0,0
5116373,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,3,3.0,28.0,0
5116478,M,Y,Y,2,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,4,2.0,37.0,0
5116594,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,0,0,0,2,2.0,43.0,0
5116606,M,Y,Y,0,180000.0,Working,Incomplete higher,Married,House / apartment,0,1,0,2,13.0,47.0,0
5116613,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,10.0,33.0,0
5116621,F,Y,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,3,10.0,38.0,0
5116633,F,N,Y,0,135000.0,Pensioner,Higher education,Single / not married,House / apartment,0,0,0,1,-0.0,62.0,0
5116640,F,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,3,3.0,44.0,0
5116643,F,N,Y,0,261000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,8.0,55.0,0
5116676,M,Y,Y,3,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,5,2.0,37.0,0
5116714,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,0,0,0,1,2.0,53.0,0
5116801,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,5.0,45.0,0
5116809,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,2.0,51.0,0
5116817,M,N,Y,0,85500.0,State servant,Secondary / secondary special,Separated,Co-op apartment,1,1,0,1,24.0,46.0,0
5116818,M,N,Y,0,85500.0,State servant,Secondary / secondary special,Separated,Co-op apartment,1,1,0,1,24.0,46.0,0
5116879,F,N,N,0,112500.0,Working,Higher education,Single / not married,With parents,1,1,0,1,1.0,31.0,0
5116883,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,4.0,49.0,0
5116906,M,Y,Y,0,211500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,21.0,42.0,1
5116991,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,10.0,40.0,0
5117022,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,4,1.0,35.0,0
5117047,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,1,-0.0,64.0,0
5117065,F,N,Y,2,225000.0,Working,Higher education,Married,House / apartment,1,1,0,4,5.0,44.0,0
5117095,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,39.0,0
5117182,M,Y,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,57.0,0
5117190,F,N,Y,3,207000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,1,0,4,2.0,42.0,0
5117202,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,1.0,38.0,0
5117216,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,6.0,31.0,0
5117219,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,6.0,31.0,0
5117233,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,20.0,38.0,0
5117248,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,7.0,36.0,0
5117254,F,Y,Y,0,207000.0,State servant,Higher education,Married,House / apartment,0,0,0,2,10.0,62.0,0
5117313,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,3,11.0,36.0,1
5117314,M,N,Y,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,5.0,46.0,0
5117323,F,N,Y,1,382500.0,State servant,Higher education,Single / not married,With parents,0,0,0,2,2.0,34.0,0
5117331,F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,0,1,7.0,42.0,0
5117392,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0,0,0,1,1.0,49.0,0
5117403,F,N,N,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,5.0,46.0,0
5117413,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,1,0,1,-0.0,61.0,1
5117450,F,N,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,4,1.0,33.0,0
5117497,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,2,2.0,46.0,0
5117551,M,Y,N,1,148500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,3,8.0,36.0,0
5117561,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,2.0,44.0,0
5117594,F,N,N,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,21.0,47.0,0
5117605,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,0,0,0,2,7.0,39.0,0
5117622,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,0,0,0,4,1.0,41.0,0
5117698,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,1,0,0,2,11.0,56.0,0
5117716,M,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,14.0,46.0,0
5117753,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,5.0,44.0,0
5117754,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,5.0,44.0,0
5117756,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,5.0,44.0,0
5117778,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,1,4.0,40.0,0
5118026,F,N,N,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,2,9.0,38.0,0
5118038,F,N,N,2,121500.0,Working,Higher education,Married,House / apartment,0,0,0,4,2.0,33.0,0
5118046,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,1,-0.0,66.0,1
5118108,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,4.0,23.0,0
5118115,M,N,N,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,3,15.0,38.0,0
5118118,M,N,N,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,3,15.0,38.0,0
5118219,M,Y,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,2,2.0,42.0,0
5118225,M,Y,N,0,225000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,0,0,0,2,9.0,58.0,0
5118268,M,Y,N,1,360000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,3,10.0,31.0,0
5118270,F,N,N,0,99000.0,Working,Secondary / secondary special,Married,With parents,1,0,0,2,15.0,54.0,0
5118275,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,0,0,2,-0.0,59.0,1
5118278,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,0,0,2,-0.0,59.0,1
5118279,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,0,0,2,-0.0,59.0,1
5118280,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,0,0,0,2,-0.0,59.0,1
5118283,M,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,0,0,2,-0.0,59.0,1
5118397,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,5.0,47.0,0
5118441,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,3,2.0,45.0,0
5118448,F,N,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3,3.0,28.0,0
5118472,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,5.0,28.0,0
5118477,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,3.0,48.0,0
5118526,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,2.0,61.0,0
5118527,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,2.0,61.0,0
5118538,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,0,3,18.0,44.0,0
5118541,F,N,Y,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,3.0,50.0,1
5118545,F,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,5.0,51.0,0
5118560,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,0,1,8.0,47.0,0
5118580,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,5.0,36.0,0
5118617,F,N,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,1,15.0,44.0,0
5125127,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,6.0,45.0,0
5125158,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,5.0,33.0,0
5125166,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,5.0,33.0,0
5125172,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,2.0,42.0,0
5125203,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,0,0,0,1,20.0,51.0,0
5125235,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4,1.0,38.0,0
5125261,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,2,4.0,43.0,0
5125277,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,3,11.0,45.0,0
5125281,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,3,11.0,45.0,0
5125289,F,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,2,1.0,39.0,1
5125299,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,58.0,1
5125317,M,Y,N,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,8.0,58.0,0
5125325,M,Y,N,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,8.0,58.0,0
5125399,M,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,3.0,28.0,0
5125425,F,Y,Y,1,189000.0,Working,Lower secondary,Married,House / apartment,0,0,1,3,3.0,45.0,0
5125462,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,15.0,51.0,0
5125471,M,Y,Y,1,450000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,3,5.0,48.0,0
5125478,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,57.0,0
5125510,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,3,1.0,41.0,0
5125524,M,N,N,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,0,4,16.0,38.0,0
5125542,M,N,N,0,180000.0,Working,Higher education,Married,With parents,1,1,0,2,7.0,37.0,0
5125585,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,-0.0,62.0,0
5125708,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,0,1,0,2,2.0,45.0,1
5125710,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,0,1,0,2,2.0,45.0,0
5125716,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,0,1,0,2,2.0,45.0,1
5125730,F,Y,Y,1,119700.0,Working,Higher education,Married,House / apartment,0,1,0,3,10.0,36.0,0
5125761,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,0,0,0,1,5.0,50.0,1
5125763,M,Y,N,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,3,5.0,36.0,1
5125771,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,2.0,64.0,0
5125775,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,2.0,64.0,0
5125804,F,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,1,1,6.0,51.0,0
5125816,F,Y,N,0,450000.0,Pensioner,Higher education,Married,House / apartment,1,1,0,2,16.0,55.0,0
5125928,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,2.0,33.0,0
5125934,F,N,Y,2,135000.0,Commercial associate,Lower secondary,Civil marriage,With parents,1,0,0,4,6.0,28.0,1
5126021,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,3,8.0,41.0,0
5126034,F,Y,Y,0,108000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,1,1,3.0,48.0,0
5126101,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,-0.0,58.0,0
5126108,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,36.0,57.0,0
5126121,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,1.0,42.0,0
5126124,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,1.0,42.0,0
5126142,M,Y,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,11.0,44.0,0
5126278,F,N,N,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,59.0,1
5126294,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,33.0,58.0,0
5126308,F,N,N,0,112500.0,Working,Higher education,Single / not married,Co-op apartment,1,1,0,1,2.0,36.0,0
5126311,M,N,N,0,180000.0,Working,Incomplete higher,Civil marriage,With parents,1,0,1,2,1.0,22.0,0
5126321,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,5.0,49.0,0
5126322,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,5.0,49.0,0
5126457,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,0,0,0,2,1.0,47.0,0
5126503,F,N,N,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,-0.0,58.0,0
5126517,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,0,1,0,2,7.0,57.0,0
5126518,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,0,1,0,2,7.0,57.0,0
5126527,F,N,N,0,225000.0,State servant,Secondary / secondary special,Married,With parents,0,1,0,2,1.0,34.0,0
5126543,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,10.0,29.0,0
5126562,F,N,N,0,450000.0,Working,Higher education,Married,House / apartment,0,0,0,2,10.0,31.0,0
5126612,F,Y,N,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,1,-0.0,56.0,0
5126687,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,9.0,55.0,0
5126751,M,Y,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,4,2.0,46.0,0
5126809,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,1,3,7.0,30.0,0
5126826,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,0,0,0,3,11.0,32.0,0
5132264,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,6.0,44.0,0
5132329,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,63.0,0
5132340,F,N,Y,2,198000.0,Commercial associate,Incomplete higher,Separated,House / apartment,0,0,0,3,8.0,43.0,0
5132569,F,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,3,4.0,41.0,0
5132752,M,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,1.0,29.0,0
5132784,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,1.0,25.0,0
5132800,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,1,5.0,51.0,0
5132845,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,1,2,11.0,48.0,0
5135344,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,2.0,56.0,1
5135345,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,2.0,56.0,1
5135346,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,2.0,56.0,1
5135378,F,N,Y,0,387000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,14.0,55.0,0
5135446,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,3,1.0,28.0,0
5135460,F,N,Y,3,37800.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,5,-0.0,36.0,0
5135474,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,22.0,55.0,0
5135484,F,N,Y,0,135000.0,State servant,Higher education,Single / not married,Municipal apartment,0,0,0,1,6.0,30.0,0
5135485,F,N,Y,0,135000.0,State servant,Higher education,Single / not married,Municipal apartment,0,0,0,1,6.0,30.0,1
5135487,F,N,Y,0,135000.0,State servant,Higher education,Single / not married,Municipal apartment,0,0,0,1,6.0,30.0,1
5135489,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,10.0,29.0,0
5135530,F,Y,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,58.0,0
5135531,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,1,5.0,38.0,0
5135574,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,3.0,33.0,0
5135636,M,Y,Y,0,195750.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,3.0,52.0,1
5135705,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,5.0,31.0,0
5135779,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,6.0,66.0,0
5135819,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,8.0,54.0,0
5135841,F,N,Y,1,36000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,3,4.0,34.0,0
5135851,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,3,17.0,45.0,0
5135863,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,2.0,34.0,0
5135938,F,Y,N,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,11.0,43.0,0
5135946,M,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,0,1,0,1,9.0,42.0,0
5135982,F,N,Y,0,423000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,1,9.0,37.0,0
5135990,F,N,Y,1,585000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,2,3.0,29.0,1
5135991,F,N,Y,1,585000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,2,3.0,29.0,1
5136012,F,N,N,3,180000.0,Working,Higher education,Married,House / apartment,0,0,0,5,20.0,38.0,0
5136020,M,Y,N,1,351000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,24.0,45.0,0
5136029,M,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2,7.0,54.0,0
5136909,M,N,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,3,8.0,42.0,0
5136976,F,N,N,0,306000.0,State servant,Higher education,Married,House / apartment,0,0,0,2,16.0,35.0,0
5136985,M,Y,N,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,10.0,34.0,0
5137022,F,N,N,0,180000.0,State servant,Secondary / secondary special,Widow,House / apartment,1,1,0,1,1.0,50.0,0
5137033,M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,3,1.0,40.0,0
5137151,F,N,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,-0.0,56.0,0
5137163,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,5.0,48.0,0
5137175,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,11.0,56.0,0
5137187,F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,6.0,32.0,0
5137229,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,0,2,8.0,39.0,0
5137247,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,9.0,48.0,0
5137292,M,Y,N,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3,20.0,42.0,0
5137365,M,Y,N,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,3.0,40.0,0
5137385,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2,-0.0,64.0,0
5137401,F,N,N,0,157500.0,Working,Higher education,Separated,House / apartment,0,0,0,1,9.0,48.0,0
5137407,F,N,N,0,157500.0,Working,Higher education,Separated,House / apartment,0,0,0,1,9.0,48.0,0
5137542,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,9.0,52.0,0
5139321,F,N,Y,0,121500.0,Pensioner,Higher education,Widow,House / apartment,0,0,0,1,-0.0,67.0,0
5139410,F,Y,Y,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,4,17.0,40.0,0
5139548,F,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,4,18.0,38.0,0
5139553,F,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,4,18.0,38.0,0
5139658,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,0,0,0,2,-0.0,65.0,0
5139662,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,0,0,0,2,-0.0,65.0,0
5139729,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,7.0,57.0,0
5139757,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,0,0,0,2,21.0,65.0,0
5139761,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,0,0,0,2,21.0,65.0,0
5139823,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,21.0,44.0,0
5139846,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,0,0,0,2,8.0,29.0,0
5139859,M,Y,Y,0,189000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,1,-0.0,55.0,0
5139892,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2,17.0,51.0,0
5139951,F,Y,Y,0,121500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,2,9.0,55.0,0
5140019,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,2,4.0,32.0,0
5140074,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,2.0,42.0,0
5142118,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,0,0,0,3,7.0,50.0,0
5142136,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,14.0,47.0,0
5142153,M,Y,Y,0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,10.0,44.0,0
5142163,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3,7.0,32.0,0
5142183,M,Y,Y,2,171000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,4,12.0,49.0,1
5142184,M,Y,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,4,12.0,49.0,1
5142185,M,Y,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,4,12.0,49.0,1
5142239,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,0,0,0,2,23.0,45.0,0
5142248,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2,7.0,55.0,0
5142290,F,N,Y,1,162000.0,State servant,Higher education,Civil marriage,House / apartment,0,0,0,3,1.0,42.0,0
5142361,M,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3,3.0,45.0,1
5142362,M,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3,3.0,45.0,1
5142448,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,0,0,0,2,4.0,44.0,0
5142456,F,N,N,0,67500.0,Commercial associate,Higher education,Separated,House / apartment,0,1,0,1,2.0,52.0,1
5142458,F,N,Y,0,67500.0,Commercial associate,Higher education,Separated,House / apartment,0,1,0,1,2.0,52.0,1
5142459,F,N,Y,0,67500.0,Commercial associate,Higher education,Separated,House / apartment,0,1,0,1,2.0,52.0,1
5142482,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4,4.0,34.0,0
5142496,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,3,8.0,43.0,0
5142529,M,N,Y,0,225000.0,State servant,Higher education,Married,House / apartment,0,0,0,2,1.0,25.0,0
5142547,F,Y,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,1,4.0,44.0,0
